0,1
0,22
0,34
0,2
0,7
0,11
0,21
0,24
0,26
0,30
0,33
1,30
1,21
1,39
1,26
1,33
1,35
1,2
1,12
1,24
1,34
2,7
2,25
2,14
2,6
2,17
2,26
2,34
2,22
2,37
2,18
2,38
2,39
2,31
2,12
2,33
2,5
2,19
2,9
2,10
2,11
2,13
2,15
2,20
2,21
2,24
2,27
2,28
2,30
2,32
2,36
3,8
3,23
3,12
3,27
3,11
3,36
3,13
3,38
3,25
3,10
3,17
3,19
3,20
3,22
3,26
3,35
4,17
4,6
4,9
4,25
4,32
4,11
4,21
5,36
5,25
5,7
5,13
5,23
5,29
5,32
5,33
6,34
6,10
6,19
6,27
6,14
6,32
6,24
6,36
6,11
6,30
6,12
6,13
6,23
6,25
6,31
7,17
7,22
7,39
7,30
7,28
7,38
7,31
7,23
7,13
7,34
7,11
7,33
7,26
7,32
7,20
7,25
7,8
7,9
7,19
7,21
7,27
7,36
7,37
8,15
8,9
8,29
8,10
8,19
8,30
8,36
8,24
8,35
8,20
8,38
8,32
8,39
8,23
8,12
8,26
8,34
8,25
8,11
8,21
8,22
8,31
8,33
9,36
9,34
9,11
9,10
9,12
9,19
9,20
9,18
9,13
9,15
9,17
9,21
9,25
9,35
10,11
10,18
10,25
10,16
10,37
10,29
10,27
10,34
10,36
10,12
10,19
10,30
10,33
10,13
10,17
10,21
11,23
11,37
11,22
11,33
11,20
11,36
11,34
11,39
11,19
11,25
11,14
11,38
11,12
11,13
11,15
11,16
11,17
11,18
11,21
11,26
11,27
11,28
11,29
11,30
11,31
11,32
12,33
12,37
12,23
12,18
12,17
12,19
12,15
12,34
12,38
12,13
12,16
12,20
12,21
12,24
12,25
12,26
12,30
12,35
12,36
13,19
13,23
13,30
13,25
13,20
13,27
13,35
13,38
13,14
13,24
13,36
13,31
13,39
13,37
13,15
13,17
13,18
13,21
13,26
13,29
13,32
14,25
14,23
14,21
14,37
14,20
14,38
14,17
14,19
14,30
14,35
15,33
15,17
15,26
15,21
15,38
15,20
15,24
15,25
15,27
15,30
15,31
15,35
15,36
16,33
16,37
16,18
16,17
16,21
17,19
17,25
17,32
17,39
17,37
17,27
17,24
17,18
17,20
17,21
17,30
17,33
17,34
18,21
18,27
18,30
19,38
19,31
19,24
19,29
19,36
19,23
19,25
19,32
19,20
19,21
19,22
19,30
19,33
19,34
19,35
19,37
20,24
20,29
20,32
20,21
20,23
20,25
20,30
20,33
20,34
20,36
20,38
20,39
21,24
21,23
21,35
21,37
21,33
21,25
21,39
21,30
21,34
21,26
21,27
21,31
21,32
21,38
22,30
22,27
22,26
22,24
22,33
22,34
22,35
22,36
23,36
23,38
23,24
23,26
23,32
24,34
24,31
24,30
24,36
24,26
24,35
24,25
24,29
25,26
25,35
25,34
25,36
25,28
25,38
25,27
25,29
25,30
25,32
25,33
25,37
25,39
26,30
26,36
26,31
26,33
26,35
27,34
27,33
27,29
27,36
27,30
27,39
28,36
29,30
29,35
29,36
29,39
30,39
30,36
30,38
30,33
30,37
30,31
30,34
32,33
32,34
32,36
32,37
32,39
33,36
33,35
33,34
33,37
33,39
34,36
34,35
34,37
34,38
35,36
36,38
36,37
37,38
