0,3
0,23
0,15
0,32
0,16
0,17
0,8
0,27
0,37
0,9
0,5
0,11
0,18
0,24
0,25
0,29
0,30
0,31
0,34
0,36
0,38
0,39
1,9
1,28
1,16
1,7
1,6
1,20
1,35
1,36
1,38
1,10
1,11
1,12
1,14
1,15
1,17
1,21
1,23
1,24
1,27
1,30
1,32
1,34
1,37
2,28
2,27
2,24
2,20
2,6
2,18
2,4
2,33
2,38
2,3
2,7
2,9
2,16
2,19
2,22
2,25
2,30
2,31
2,34
2,37
2,39
3,37
3,21
3,26
3,29
3,10
3,20
3,7
3,28
3,14
3,6
3,12
3,17
3,18
3,22
3,25
3,34
3,35
3,38
4,35
4,18
4,24
4,7
4,23
4,27
4,26
4,38
4,14
4,19
4,8
4,9
4,10
4,21
4,30
4,37
5,21
5,30
5,8
5,36
5,9
5,34
5,23
5,37
5,7
5,11
5,15
5,22
5,24
5,28
5,32
5,33
5,35
5,38
5,39
6,26
6,27
6,28
6,22
6,9
6,15
6,19
6,10
6,13
6,17
6,21
6,24
6,25
6,35
6,38
7,32
7,15
7,21
7,26
7,13
7,24
7,27
7,30
7,9
7,17
7,19
7,23
7,25
7,28
7,31
7,33
7,34
7,36
8,26
8,38
8,16
8,9
8,18
8,10
8,13
8,19
8,22
8,23
8,24
8,25
8,27
8,28
8,31
8,32
8,37
9,23
9,39
9,11
9,24
9,19
9,20
9,36
9,14
9,13
9,16
9,27
9,30
9,32
9,35
9,38
10,18
10,16
10,17
10,33
10,20
10,12
10,13
10,21
10,24
10,30
10,31
10,32
10,34
10,36
10,39
11,38
11,17
11,25
11,18
11,20
11,12
11,19
11,22
11,23
11,33
11,34
11,37
12,19
12,33
12,39
12,34
12,27
12,31
12,22
12,14
12,18
12,26
12,30
12,35
12,36
13,25
13,29
13,14
13,27
13,22
13,30
13,17
13,20
13,23
13,26
13,36
13,38
14,24
14,32
14,19
14,25
14,36
14,38
14,37
14,35
14,33
14,17
14,18
14,21
14,29
14,39
15,36
15,17
15,26
15,25
15,16
15,18
15,22
15,31
15,32
15,37
16,30
16,24
16,25
16,35
16,19
16,22
16,27
16,38
16,20
16,23
16,32
16,34
16,36
17,27
17,29
17,34
17,36
17,21
17,28
17,31
17,32
17,33
17,37
17,39
18,31
18,24
18,37
18,30
18,25
18,27
18,29
18,39
19,31
19,38
19,20
19,26
19,23
19,30
19,32
19,37
20,21
20,28
20,35
20,24
20,25
20,26
20,36
20,38
20,39
21,28
21,23
21,32
21,26
21,36
21,38
21,39
21,29
21,37
21,30
21,34
22,24
22,39
22,23
22,37
22,28
22,36
23,39
23,28
23,32
23,24
23,33
23,25
23,31
23,35
24,29
24,33
24,31
24,32
24,39
24,28
24,36
24,37
24,38
25,31
25,33
25,28
25,27
25,29
25,38
25,34
25,26
25,32
25,39
26,33
26,39
26,27
26,29
26,31
26,34
26,37
27,39
27,28
27,29
27,30
27,33
27,37
28,32
28,39
28,33
28,29
28,34
29,30
29,32
29,39
30,32
30,31
30,38
30,39
31,36
31,39
32,33
32,35
32,38
32,39
32,34
32,36
33,38
33,34
33,35
34,37
34,38
34,36
34,39
35,39
35,36
35,37
36,37
36,39
37,38
38,39
