0,24
0,30
0,3
0,11
0,35
0,1
0,2
0,8
0,13
0,19
0,21
0,27
0,29
0,31
0,32
0,33
0,34
0,36
0,39
1,15
1,38
1,17
1,7
1,23
1,30
1,16
1,5
1,9
1,12
1,14
1,22
1,25
1,28
1,36
1,37
2,7
2,25
2,14
2,8
2,11
2,17
2,38
2,15
2,37
2,30
2,18
2,4
2,9
2,12
2,16
2,22
2,23
2,28
2,29
2,32
2,39
3,29
3,37
3,9
3,27
3,14
3,34
3,10
3,39
3,28
3,38
3,7
3,8
3,11
3,12
3,17
3,22
3,23
3,30
4,32
4,29
4,23
4,37
4,36
4,28
4,19
4,10
4,11
4,30
4,25
4,18
4,5
4,8
4,13
4,14
4,15
4,21
4,24
4,26
4,31
4,35
5,24
5,20
5,37
5,26
5,34
5,18
5,14
5,33
5,39
5,8
5,29
5,13
5,11
5,12
5,15
5,21
5,30
5,31
5,35
6,28
6,38
6,12
6,29
6,31
6,8
6,37
6,14
6,25
6,18
6,7
6,9
6,10
6,13
6,15
6,17
6,22
6,23
6,30
6,33
6,35
7,31
7,11
7,32
7,33
7,13
7,10
7,16
7,20
7,24
7,26
7,27
7,35
7,36
8,21
8,25
8,28
8,37
8,32
8,33
8,10
8,26
8,31
8,13
8,16
8,17
8,18
8,24
8,27
8,35
8,39
9,11
9,13
9,29
9,31
9,35
9,19
9,20
9,21
9,24
9,26
9,32
9,33
9,36
10,29
10,39
10,34
10,18
10,14
10,26
10,38
10,21
10,24
10,25
10,30
10,31
10,33
10,35
10,37
11,28
11,38
11,22
11,12
11,34
11,39
11,15
11,14
11,17
11,18
11,23
11,25
11,37
12,33
12,13
12,31
12,16
12,24
12,32
12,36
12,19
12,20
12,21
12,26
12,27
12,35
12,39
13,17
13,39
13,38
13,14
13,23
13,28
13,15
13,16
13,22
13,25
13,34
14,37
14,31
14,20
14,27
14,16
14,19
14,24
14,26
14,30
14,32
14,35
14,36
15,27
15,32
15,36
15,29
15,33
15,26
15,20
15,35
15,37
15,21
15,24
15,30
15,39
16,37
16,36
16,24
16,31
16,30
16,25
16,21
16,18
16,19
16,20
16,28
16,29
16,34
16,35
17,33
17,31
17,21
17,18
17,27
17,19
17,24
17,26
17,28
17,29
17,30
17,32
18,29
18,32
18,24
18,31
18,39
18,19
18,20
18,27
18,34
18,36
19,25
19,34
19,22
19,37
19,28
19,23
19,33
19,38
19,39
20,37
20,29
20,21
20,27
20,31
20,22
20,25
20,28
20,30
20,32
20,33
20,38
20,39
21,25
21,23
21,22
21,26
21,27
21,32
21,38
22,39
22,34
22,26
22,32
22,24
22,27
22,30
22,31
22,35
22,37
23,35
23,26
23,36
23,29
23,24
23,27
23,33
23,34
24,34
24,25
24,30
24,29
24,37
24,38
24,39
25,33
25,31
25,32
25,26
25,27
25,39
25,30
25,34
25,35
26,38
26,34
26,28
26,30
26,36
27,35
27,28
27,29
27,34
27,37
28,32
28,33
28,36
28,35
28,39
29,38
29,39
29,36
29,32
30,32
30,39
30,38
31,38
31,34
31,39
31,37
32,34
32,35
32,37
32,38
33,36
33,35
33,34
33,37
33,38
34,36
34,38
34,35
35,38
35,39
36,38
36,37
36,39
37,38
