0,4
0,26
0,33
0,14
0,11
0,16
0,1
0,3
0,6
0,8
0,10
0,17
0,19
0,21
0,24
0,30
0,37
0,39
1,12
1,31
1,5
1,39
1,37
1,15
1,14
1,25
1,8
1,35
1,7
1,9
1,16
1,22
1,28
1,33
1,38
2,33
2,9
2,3
2,34
2,15
2,19
2,12
2,35
2,31
2,10
2,6
2,11
2,21
2,23
2,25
2,27
2,37
2,39
3,8
3,30
3,27
3,36
3,31
3,18
3,14
3,23
3,5
3,21
3,12
3,7
3,10
3,11
3,15
3,16
3,17
3,19
3,20
3,24
3,25
3,26
3,28
3,29
3,34
3,35
3,37
4,26
4,35
4,5
4,7
4,33
4,13
4,24
4,25
4,34
4,6
4,10
4,11
4,14
4,20
4,28
4,29
4,30
5,12
5,7
5,27
5,17
5,29
5,32
5,8
5,22
5,38
5,6
5,35
5,23
5,13
5,15
5,19
5,24
5,25
5,26
5,28
5,30
5,34
5,36
5,37
6,20
6,15
6,11
6,30
6,28
6,37
6,35
6,7
6,8
6,10
6,12
6,13
6,17
6,23
6,24
6,26
6,29
6,32
6,39
7,30
7,27
7,14
7,12
7,8
7,34
7,10
7,24
7,17
7,16
7,18
7,19
7,20
7,22
7,25
7,26
7,28
7,29
7,32
7,36
7,39
8,23
8,24
8,35
8,19
8,18
8,33
8,28
8,22
8,39
8,21
8,13
8,14
8,16
8,25
8,30
8,31
8,37
8,38
9,21
9,25
9,33
9,17
9,16
9,11
9,12
9,15
9,20
9,22
9,23
9,26
9,34
9,39
10,15
10,32
10,12
10,11
10,27
10,17
10,20
10,26
10,30
10,34
11,39
11,16
11,29
11,20
11,24
11,14
11,25
11,26
11,32
11,33
11,34
12,39
12,35
12,14
12,28
12,21
12,15
12,17
12,19
12,22
12,26
12,27
12,30
12,33
12,38
13,25
13,35
13,23
13,34
13,33
13,14
13,20
13,26
14,37
14,21
14,39
14,16
14,28
14,33
14,32
14,29
14,20
14,22
14,25
14,26
14,27
14,31
14,35
14,38
15,30
15,25
15,22
15,39
15,29
15,33
15,17
15,23
15,24
15,31
15,35
16,26
16,19
16,34
16,20
16,17
16,18
16,24
16,25
16,29
16,32
16,38
17,30
17,34
17,19
17,35
17,20
17,21
17,22
17,24
17,26
17,31
17,33
18,34
18,35
18,20
18,25
18,28
19,24
19,33
19,34
19,36
19,39
20,28
20,33
20,23
20,25
20,26
20,29
20,34
20,39
21,31
21,24
21,27
21,22
21,25
21,26
21,28
21,37
22,30
22,29
22,24
22,27
23,32
23,26
23,25
23,37
23,35
23,33
23,24
23,28
23,31
23,34
23,36
23,39
24,30
24,36
24,26
24,25
24,28
24,29
24,31
24,33
24,34
24,39
25,31
25,29
25,38
25,26
25,37
25,27
25,28
25,32
25,33
25,34
25,35
25,39
26,29
26,35
26,31
26,28
26,30
26,34
26,36
26,39
27,39
27,28
27,32
27,33
27,29
27,31
28,31
28,33
28,35
28,29
28,30
28,34
28,37
28,39
29,34
29,33
29,36
29,30
29,39
29,32
29,35
30,33
30,35
30,32
30,34
31,39
31,32
31,33
31,34
31,37
31,38
32,35
33,36
33,39
33,34
33,35
34,39
34,36
34,37
34,35
35,37
35,38
36,39
37,39
